experiment_id,epoch,step,tokens_seen,estimated_chars_seen,train_loss,val_loss,test_loss,train_nats_per_char,val_nats_per_char,train_bits_per_char,val_bits_per_char,train_val_gap,best_val_loss_so_far,best_val_bits_per_char_so_far,val_loss_minus_best_so_far,val_bits_minus_best_so_far,lr,grad_norm,elapsed_sec,tokens_per_sec,tokens_per_sec_after_warmup,parameter_count,compute_proxy_param_tokens,estimated_train_flops
E42,15.0,2800.0,11468800.0,19652964.378320567,4.62114,5.048,5.048,2.6967397595481213,2.9471510285335105,3.8905730776681704,4.251840173616103,0.426853,5.04158,4.2464327223651885,0.006420000000000314,0.0054074512509147965,0.0004,0.88311,61.5713,186269.0,186269.0,2378112.0,27274090905600.0,163644545433600.0
E42,15.0,2940.0,12042240.0,20635612.597236596,4.57858,5.02741,5.02741,2.6719031945086793,2.935130061877903,3.854741488453051,4.234497584635367,0.448829,5.02741,4.234497584635367,0.0,0.0,0.0004,0.875464,64.5188,186647.0,186647.0,2378112.0,28637795450880.0,171826772705280.0
E42,16.0,3000.0,12288000.0,21056747.548200607,4.58489,5.03856,5.03856,2.6755854953874123,2.9416397159920376,3.8600539256698605,4.243889030343731,0.453672,5.02741,4.234497584635367,0.01115000000000066,0.009391445708364365,0.0004,0.945016,65.7851,186790.0,186790.0,2378112.0,29222240256000.0,175333441536000.0
E42,16.0,3136.0,12845056.0,22011320.103719033,4.52703,5.01539,5.01539,2.6418203719573814,2.9281124795952223,3.811341149542351,4.224373353477113,0.488361,5.01539,4.224373353477113,0.0,0.0,0.0004,0.925874,68.4337,187701.0,187701.0,2378112.0,30546981814272.0,183281890885632.0
E42,17.0,3200.0,13107200.0,22460530.718080647,4.52134,5.0192,5.0192,2.6384998819415353,2.9303368546781683,3.8065506950631685,4.227582448378357,0.497857,5.01539,4.224373353477113,0.003809999999999647,0.0032090949012433256,0.0004,0.907686,69.8021,187777.0,187777.0,2378112.0,31170389606400.0,187022337638400.0
E42,17.0,3332.0,13647872.0,23387027.610201474,4.48745,5.00523,5.00523,2.6187228333234263,2.922180812707366,3.7780184450984025,4.2158157670737975,0.517781,5.00523,4.2158157670737975,0.0,0.0,0.0004,0.913534,72.658,187837.0,187837.0,2378112.0,32456168177664.0,194737009065984.0
E42,18.0,3400.0,13926400.0,23864313.887960687,4.50674,5.01697,5.01697,2.6299798196864628,2.9290349238553417,3.79425884349971,4.225704159236684,0.510226,5.00523,4.2158157670737975,0.01173999999999964,0.009888392162886284,0.0004,0.993022,74.2132,187654.0,187654.0,2378112.0,33118538956800.0,198711233740800.0
E42,18.0,3528.0,14450688.0,24762735.11668391,4.46133,4.99975,4.99975,2.6034800918095584,2.9189814490710018,3.7560278175067934,4.211200061021614,0.538415,4.99975,4.211200061021614,0.0,0.0,0.0004,0.930996,77.0345,187587.0,187587.0,2378112.0,34365354541056.0,206192127246336.0
E42,19.0,3600.0,14745600.0,25268097.057840727,4.45788,5.00496,5.00496,2.601466789427367,2.922023179827472,3.7531232361441957,4.215588350899694,0.547079,4.99975,4.211200061021614,0.005209999999999937,0.004388289878079377,0.0004,0.993291,78.7214,187314.0,187314.0,2378112.0,35066688307200.0,210400129843200.0
E42,19.0,3724.0,15253504.0,26138442.623166353,4.42,4.99484,4.99484,2.5793613128368102,2.9161148659588587,3.7212317746905126,4.20706445578143,0.574838,4.99484,4.20706445578143,0.0,0.0,0.0004,0.966945,81.419,187346.0,187346.0,2378112.0,36274540904448.0,217647245426688.0
E42,20.0,3800.0,15564800.0,26671880.227720767,4.41897,5.00191,5.00191,2.5787602399516922,2.9202425121101525,3.72036460981994,4.213019390414446,0.582934,4.99484,4.20706445578143,0.007069999999999688,0.005954934633015441,0.0004,0.913193,82.9805,187572.0,187572.0,2378112.0,37014837657600.0,222089025945600.0
E42,20.0,3920.0,16056320.0,27514150.129648793,4.37352,4.98856,4.98856,2.5522371694384725,2.912448441937624,3.682099907521369,4.201774924028198,0.615043,4.98856,4.201774924028198,0.0,0.0,0.0004,1.01603,85.3775,188063.0,188063.0,2378112.0,38183727267840.0,229102363607040.0
E43,0.0,0.0,0.0,0.0,8.04498,8.04569,8.04569,4.694776057589567,4.697278834936961,6.773130136368707,6.7767408808362415,0.00070653,8.04569,6.7767408808362415,0.0,0.0,0.0004,,0.0,0.0,0.0,2954112.0,0.0,0.0
E43,1.0,196.0,802816.0,1375707.5064824396,6.66866,6.69404,6.69404,3.8916026272539197,3.9081511234240214,5.6143958114496915,5.638270244808467,0.025375,6.69404,5.638270244808467,0.0,0.0,0.0004,0.644256,4.39393,182710.0,182710.0,2954112.0,2371608379392.0,14229650276352.0
E43,2.0,200.0,819200.0,1403783.1698800405,6.62465,6.64577,6.64577,3.865919891648049,3.879969867451891,5.577343456154639,5.597613286571453,0.0211139,6.64577,5.597613286571453,0.0,0.0,0.0004,0.567957,4.64682,176293.0,176293.0,2954112.0,2420008550400.0,14520051302400.0
E43,2.0,392.0,1605632.0,2751415.012964879,5.61214,5.69304,5.69304,3.2750535742588185,3.323741816854678,4.724903550228872,4.795145836371518,0.0809039,5.69304,4.795145836371518,0.0,0.0,0.0004,0.590515,8.50503,188786.0,188786.0,2954112.0,4743216758784.0,28459300552704.0
E43,3.0,400.0,1638400.0,2807566.339760081,5.59241,5.67856,5.67856,3.263539818896314,3.3152880238885203,4.708292712465378,4.78294959118254,0.0861465,5.67856,4.78294959118254,0.0,0.0,0.0004,0.648438,8.83405,185464.0,185464.0,2954112.0,4840017100800.0,29040102604800.0
E43,3.0,588.0,2408448.0,4127122.5194473187,5.33574,5.47155,5.47155,3.1137559573203357,3.1944303110484404,4.492200278164515,4.608588768214974,0.135811,5.47155,4.608588768214974,0.0,0.0,0.0004,0.680393,12.7774,188493.0,188493.0,2954112.0,7114825138176.0,42688950829056.0
E43,4.0,600.0,2457600.0,4211349.509640121,5.32712,5.46715,5.46715,3.108725619194396,3.1918614789316524,4.4849430342962275,4.604882726859207,0.140033,5.46715,4.604882726859207,0.0,0.0,0.0004,0.715096,13.2045,186119.0,186119.0,2954112.0,7260025651200.0,43560153907200.0
E43,4.0,784.0,3211264.0,5502830.025929758,5.17621,5.3742,5.3742,3.020659688035979,3.137594900464499,4.35789075214271,4.526592603218633,0.197986,5.3742,4.526592603218633,0.0,0.0,0.0004,0.69883,17.1091,187693.0,187693.0,2954112.0,9486433517568.0,56918601105408.0
E43,5.0,800.0,3276800.0,5615132.679520162,5.17758,5.37053,5.37053,3.0214591733297764,3.135452260948905,4.359044165611335,4.523501427815074,0.192955,5.37053,4.523501427815074,0.0,0.0,0.0004,0.771061,17.6238,185930.0,185930.0,2954112.0,9680034201600.0,58080205209600.0
E43,5.0,980.0,4014080.0,6878537.532412198,5.06575,5.29856,5.29856,2.956198997851374,3.0934343410749836,4.264893634081101,4.462882383184497,0.232812,5.29856,4.462882383184497,0.0,0.0,0.0004,0.798364,21.5678,186115.0,186115.0,2954112.0,11858041896960.0,71148251381760.0
E43,6.0,1000.0,4096000.0,7018915.849400202,5.06435,5.29989,5.29989,2.9553820055803395,3.0942108289648314,4.263714963383235,4.464002618412491,0.235543,5.29856,4.462882383184497,0.0013300000000002754,0.00112023522799376,0.0004,0.852839,22.1683,184768.0,184768.0,2954112.0,12100042752000.0,72600256512000.0
E43,6.0,1176.0,4816896.0,8254245.0388946375,4.96729,5.2428,5.2428,2.8987410985613487,3.0608802322495023,4.181999407715484,4.415916731821416,0.275502,5.2428,4.415916731821416,0.0,0.0,0.0004,0.879931,25.7939,186745.0,186745.0,2954112.0,14229650276352.0,85377901658112.0
E43,7.0,1200.0,4915200.0,8422699.019280242,4.95932,5.24279,5.24279,2.8940900782755317,3.0608743939946916,4.1752894038140616,4.4159083090001525,0.283472,5.24279,4.4159083090001525,0.0,0.0,0.0004,0.891667,26.4281,185984.0,185984.0,2954112.0,14520051302400.0,87120307814400.0
E43,7.0,1372.0,5619712.0,9629952.545377078,4.87015,5.19552,5.19552,2.8420535062697265,3.0332769635036496,4.100216499436425,4.376093632889448,0.325375,5.19552,4.376093632889448,0.0,0.0,0.0004,0.894661,29.9128,187870.0,187870.0,2954112.0,16601258655744.0,99607551934464.0
E43,8.0,1400.0,5734400.0,9826482.189160284,4.86207,5.19667,5.19667,2.8373382937340432,3.0339483628069015,4.093413885694457,4.377062257334707,0.334603,5.19552,4.376093632889448,0.0011499999999999844,0.0009686244452584702,0.0004,0.98295,30.6318,187204.0,187204.0,2954112.0,16940059852800.0,101640359116800.0
E43,8.0,1568.0,6422528.0,11005660.051859517,4.77963,5.15719,5.15719,2.7892291202882817,3.0108989328135367,4.0240070197429905,4.343808958987962,0.377556,5.15719,4.343808958987962,0.0,0.0,0.0004,0.983721,34.209,187744.0,187744.0,2954112.0,18972867035136.0,113837202210816.0
E43,9.0,1600.0,6553600.0,11230265.359040324,4.77113,5.16419,5.16419,2.784268810071288,3.0149857111811547,4.0168508047916625,4.349704933872136,0.393055,5.15719,4.343808958987962,0.006999999999999673,0.005895974884174038,0.0004,1.04613,35.0066,187211.0,187211.0,2954112.0,19360068403200.0,116160410419200.0
E43,9.0,1764.0,7225344.0,12381367.558341956,4.72134,5.12793,5.12793,2.755213063517861,2.993816199236895,3.974932223329707,4.3191637839721135,0.40659,5.12793,4.3191637839721135,0.0,0.0,0.0004,1.04603,38.5797,187283.0,187283.0,2954112.0,21344475414528.0,128066852487168.0
E43,10.0,1800.0,7372800.0,12634048.528920364,4.69319,5.133,5.133,2.7387856832109936,2.996776194426012,3.9512325232261922,4.323434154352507,0.439812,5.12793,4.3191637839721135,0.005069999999999908,0.004270370380393906,0.0004,0.998681,39.4591,186847.0,186847.0,2954112.0,21780076953600.0,130680461721600.0
E43,10.0,1960.0,8028160.0,13757075.064824397,4.6197,5.10272,5.10272,2.695899424640772,2.9790979588586595,3.889360730664652,4.2979298515678215,0.483027,5.10272,4.2979298515678215,0.0,0.0,0.0004,1.10428,42.6999,188013.0,188013.0,2954112.0,23716083793920.0,142296502763520.0
E43,11.0,2000.0,8192000.0,14037831.698800404,4.62358,5.10925,5.10925,2.6981636603633525,2.982910339250166,3.892627332313022,4.30342995385263,0.48567,5.10272,4.2979298515678215,0.006530000000000591,0.005500102284808683,0.0004,1.05638,43.6313,187755.0,187755.0,2954112.0,24200085504000.0,145200513024000.0
E43,11.0,2156.0,8830976.0,15132782.571306836,4.54682,5.08421,5.08421,2.653369141274359,2.968291349203716,3.8280025017643253,4.282339209409812,0.537397,5.08421,4.282339209409812,0.0,0.0,0.0004,1.11355,46.9741,187997.0,187997.0,2954112.0,26087692173312.0,156526153039872.0
E43,12.0,2200.0,9011200.0,15441614.868680445,4.54431,5.09544,5.09544,2.6519043908455764,2.9748477093563372,3.8258893135845806,4.29179803768828,0.551131,5.08421,4.282339209409812,0.011230000000000295,0.009458828278468445,0.0004,1.18387,48.0807,187418.0,187418.0,2954112.0,26620094054400.0,159720564326400.0
E43,12.0,2352.0,9633792.0,16508490.077789275,4.48941,5.06444,5.06444,2.6198666225028746,2.9567491194426014,3.779668584075415,4.26568729177265,0.575028,5.06444,4.26568729177265,0.0,0.0,0.0004,1.16446,51.3794,187503.0,187503.0,2954112.0,28459300552704.0,170755803316224.0
E43,13.0,2400.0,9830400.0,16845398.038560484,4.46946,5.0799,5.0799,2.6082244826406358,2.965775061380226,3.7628725266308276,4.278708973445413,0.610435,5.06444,4.26568729177265,0.01546000000000003,0.013021681672762853,0.0004,1.15503,52.4885,187287.0,187287.0,2954112.0,29040102604800.0,174240615628800.0
E43,13.0,2548.0,10436608.0,17884197.584271714,4.40591,5.05689,5.05689,2.5711388691947583,2.952341237060385,3.709369296024135,4.259328061719005,0.650975,5.05689,4.259328061719005,0.0,0.0,0.0004,1.15781,55.5198,187980.0,187980.0,2954112.0,30830908932096.0,184985453592576.0
E43,14.0,2600.0,10649600.0,18249181.208440527,4.3944,5.06922,5.06922,2.5644220255950407,2.959539805242203,3.699678939072396,4.269713400336415,0.674829,5.05689,4.259328061719005,0.012329999999999508,0.010385338617409978,0.0004,1.27642,56.7438,187679.0,187679.0,2954112.0,31460111155200.0,188760666931200.0
E43,14.0,2744.0,11239424.0,19259905.090754155,4.3474,5.05105,5.05105,2.536994427924604,2.9489316962508294,3.660109279929759,4.25440913410135,0.703652,5.05105,4.25440913410135,0.0,0.0,0.0004,1.28067,59.8058,187932.0,187932.0,2954112.0,33202517311488.0,199215103868928.0
E43,15.0,2800.0,11468800.0,19652964.378320567,4.34848,5.06564,5.06564,2.5376246791051162,2.9574497100199073,3.6610185401823983,4.266698030324223,0.717152,5.05105,4.25440913410135,0.014590000000000103,0.012288896222872658,0.0004,1.1848,61.1321,187607.0,187607.0,2954112.0,33880119705600.0,203280718233600.0
E43,15.0,2940.0,12042240.0,20635612.597236596,4.29804,5.05092,5.05092,2.5081896147115668,2.948855798938288,3.6185527187535773,4.25429963742493,0.752879,5.05092,4.25429963742493,0.0,0.0,0.0004,1.33037,64.0647,187970.0,187970.0,2954112.0,35574125690880.0,213444754145280.0
E43,16.0,3000.0,12288000.0,21056747.548200607,4.30046,5.06774,5.06774,2.5096018442086403,2.9586757435301925,3.6205901352456022,4.268466822789476,0.767282,5.05092,4.25429963742493,0.016820000000000057,0.014167185364545531,0.0004,1.28131,65.3788,187951.0,187951.0,2954112.0,36300128256000.0,217800769536000.0
E43,16.0,3136.0,12845056.0,22011320.103719033,4.23304,5.04485,5.04485,2.4702578306992606,2.9453119782680823,3.563828722066952,4.249186984918225,0.811805,5.04485,4.249186984918225,0.0,0.0,0.0004,1.18459,68.0921,188642.0,188642.0,2954112.0,37945734070272.0,227674404421632.0
E43,17.0,3200.0,13107200.0,22460530.718080647,4.23567,5.06193,5.06193,2.471792609036989,2.95528371748507,3.5660429391636566,4.263573163635611,0.826262,5.04485,4.249186984918225,0.017079999999999984,0.014386178717385789,0.0004,1.40716,69.4363,188766.0,188766.0,2954112.0,38720136806400.0,232320820838400.0
E43,17.0,3332.0,13647872.0,23387027.610201474,4.18022,5.04847,5.04847,2.439433879444953,2.947425426509622,3.519359160451759,4.25223604621547,0.868251,5.04485,4.249186984918225,0.0036199999999997345,0.003049061297244471,0.0004,1.27504,72.2863,188803.0,188803.0,2954112.0,40317342449664.0,241904054697984.0
E43,18.0,3400.0,13926400.0,23864313.887960687,4.19958,5.068,5.068,2.4507317154215413,2.9588275381552753,3.53565849238796,4.268685816142316,0.868415,5.04485,4.249186984918225,0.023149999999999338,0.019498831224090907,0.0004,1.54369,73.9247,188386.0,188386.0,2954112.0,41140145356800.0,246840872140800.0
E43,18.0,3528.0,14450688.0,24762735.11668391,4.14858,5.05266,5.05266,2.420969854119578,2.949871655275382,3.4927212026799928,4.2557652083247115,0.904075,5.04485,4.249186984918225,0.007810000000000095,0.006578223406486394,0.0004,1.2109,76.8149,188124.0,188124.0,2954112.0,42688950829056.0,256133704974336.0
E43,19.0,3600.0,14745600.0,25268097.057840727,4.14185,5.06461,5.06461,2.4170424555595345,2.956848369774386,3.4870551642538232,4.265830479734123,0.922759,5.04485,4.249186984918225,0.019759999999999778,0.016643494815897775,0.0004,1.39138,78.4674,187920.0,187920.0,2954112.0,43560153907200.0,261360923443200.0
E43,19.0,3724.0,15253504.0,26138442.623166353,4.09244,5.05721,5.05721,2.388208464051103,2.9525280612143336,3.4454565076955745,4.259597591999425,0.964774,5.04485,4.249186984918225,0.012360000000000149,0.010410607081199785,0.0004,1.52366,81.103,188076.0,188076.0,2954112.0,45060559208448.0,270363355250688.0
E43,20.0,3800.0,15564800.0,26671880.227720767,4.08667,5.07742,5.07742,2.384841288762626,2.964327174187127,3.440598700605085,4.276620113772163,0.990748,5.04485,4.249186984918225,0.032569999999999766,0.02743312885393756,0.0004,1.43412,82.7272,188146.0,188146.0,2954112.0,45980162457600.0,275880974745600.0
E43,20.0,3920.0,16056320.0,27514150.129648793,4.04072,5.05971,5.05971,2.3580264352954656,2.953987624917054,3.4019130444858483,4.261703297315201,1.019,5.04485,4.249186984918225,0.014859999999999651,0.012516312396975593,0.0004,1.39675,85.1823,188494.0,188494.0,2954112.0,47432167587840.0,284593005527040.0
E43,21.0,4000.0,16384000.0,28075663.397600807,4.04163,5.08208,5.08208,2.3585574802716374,2.9670478009289982,3.4026791804394603,4.28054514848077,1.04044,5.04485,4.249186984918225,0.037230000000000096,0.03135816356254484,0.0004,1.45825,86.9099,188517.0,188517.0,2954112.0,48400171008000.0,290401026048000.0
E43,21.0,4116.0,16859136.0,28889857.63613123,4.00275,5.07063,5.07063,2.3358684377731995,2.960362999170538,3.3699458113444454,4.270901018134514,1.06789,5.04485,4.249186984918225,0.025780000000000136,0.02171403321628862,0.0004,1.46284,89.3051,188781.0,188781.0,2954112.0,49803775967232.0,298822655803392.0
E43,22.0,4200.0,17203200.0,29479446.56748085,3.98571,5.09061,5.09061,2.3259244747028966,2.9720278322826807,3.3555997051361364,4.287729815018199,1.1049,5.04485,4.249186984918225,0.04575999999999958,0.03854283009997417,0.0004,1.52089,91.0814,188877.0,188877.0,2954112.0,50820179558400.0,304921077350400.0
E43,22.0,4312.0,17661952.0,30265565.14261367,3.94733,5.0753,5.0753,2.3035272151584,2.96308946416722,3.323287289861788,4.274834475664384,1.12797,5.04485,4.249186984918225,0.030450000000000088,0.025647490746158574,0.0004,1.55545,93.6938,188507.0,188507.0,2954112.0,52175384346624.0,313052306079744.0
E43,23.0,4400.0,18022400.0,30883229.73736089,3.94723,5.09772,5.09772,2.3034688585676113,2.9761788314532183,3.323203099097654,4.293718440936268,1.15049,5.04485,4.249186984918225,0.05286999999999953,0.04453145601804298,0.0004,1.60763,95.5671,188584.0,188584.0,2954112.0,53240188108800.0,319441128652800.0
E43,23.0,4508.0,18464768.0,31641272.649096113,3.89119,5.09233,5.09233,2.2707658250899247,2.9730320121101523,3.27602259487737,4.289178540275453,1.20114,5.04485,4.249186984918225,0.0474799999999993,0.039991555357228314,0.0004,1.59672,97.8905,188627.0,188627.0,2954112.0,54546992726016.0,327281956356096.0
E43,24.0,4600.0,18841600.0,32287012.90724093,3.88392,5.1083,5.1083,2.2665233009396255,2.982355705043132,3.2699019263248816,4.302629785832635,1.22439,5.04485,4.249186984918225,0.06344999999999956,0.053442800914409894,0.0004,1.40803,99.9413,188527.0,188527.0,2954112.0,55660196659200.0,333961179955200.0
E43,24.0,4704.0,19267584.0,33016980.15557855,3.85437,5.09727,5.09727,2.2492789283617234,2.975916109986729,3.2450235555235003,4.293339413979429,1.2429,5.04485,4.249186984918225,0.05241999999999969,0.04415242906120387,0.0004,1.49076,102.269,188401.0,188401.0,2954112.0,56918601105408.0,341511606632448.0
E43,25.0,4800.0,19660800.0,33690796.07712097,3.8542,5.11889,5.11889,2.2491797221573835,2.988538416887857,3.2448804312244737,4.311549553550265,1.26469,5.04485,4.249186984918225,0.0740400000000001,0.06236256863203948,0.0004,1.58858,104.337,188436.0,188436.0,2954112.0,58080205209600.0,348481231257600.0
E43,25.0,4900.0,20070400.0,34392687.66206099,3.81748,5.10473,5.10473,2.2277511820199702,2.980271448075647,3.2139655826347377,4.299622838641706,1.28725,5.04485,4.249186984918225,0.05987999999999971,0.050435853723480584,0.0004,1.51586,106.419,188597.0,188597.0,2954112.0,59290209484800.0,355741256908800.0
E43,26.0,5000.0,20480000.0,35094579.247001015,3.8212,5.1309,5.1309,2.22992204719729,2.9955501609157262,3.217097479060495,4.321665361887255,1.3097,5.04485,4.249186984918225,0.0860499999999993,0.07247837696902959,0.0004,1.50752,108.403,188924.0,188924.0,2954112.0,60500213760000.0,363001282560000.0
E43,26.0,5096.0,20873216.0,35768395.16854343,3.78232,5.11946,5.11946,2.2072330046988515,2.988871197412077,3.1843641099654794,4.312029654362261,1.33713,5.04485,4.249186984918225,0.07460999999999984,0.06284266944403605,0.0004,1.59293,110.408,189056.0,189056.0,2954112.0,61661817864192.0,369970907185152.0
E43,27.0,5200.0,21299200.0,36498362.416881055,3.76709,5.14051,5.14051,2.1983452959218144,3.001160723788985,3.1715418565879823,4.3297596931211,1.37342,5.04485,4.249186984918225,0.09565999999999963,0.0805727082028751,0.0004,1.52333,112.638,189094.0,189094.0,2954112.0,62920222310400.0,377521333862400.0
E43,27.0,5292.0,21676032.0,37144102.67502587,3.75929,5.12845,5.12845,2.1937934818403377,2.9941197884870605,3.1649749769855875,4.319601770677794,1.36915,5.04485,4.249186984918225,0.08359999999999967,0.07041478575956894,0.0004,1.61278,114.676,189019.0,189019.0,2954112.0,64033426243584.0,384200557461504.0
E43,28.0,5400.0,22118400.0,37902145.586761095,3.73426,5.15616,5.15616,2.1791868271660606,3.010297592568016,3.1439020287230304,4.342941408397862,1.42189,5.04485,4.249186984918225,0.11130999999999958,0.0937544234796368,0.0004,1.63619,117.043,188977.0,188977.0,2954112.0,65340230860800.0,392041385164800.0
E43,28.0,5488.0,22478848.0,38519810.18150831,3.69987,5.13795,5.13795,2.1591179955940114,2.999666130557399,3.114948824937599,4.327603450877746,1.43808,5.04485,4.249186984918225,0.09309999999999974,0.07841646595952056,0.0004,1.62191,119.34,188359.0,188359.0,2954112.0,66405034622976.0,398430207737856.0
E43,29.0,5600.0,22937600.0,39305928.756641135,3.70122,5.1632,5.1632,2.1599058095696515,3.014407723954877,3.116085400253398,4.348871074567088,1.46199,5.04485,4.249186984918225,0.11834999999999951,0.09968408964886333,0.0004,1.67931,122.12,187829.0,187829.0,2954112.0,67760239411200.0,406561436467200.0
E43,29.0,5684.0,23281664.0,39895517.68799075,3.66711,5.15003,5.15003,2.140000376451809,3.006718742368945,3.08736793060754,4.337778218963578,1.48292,5.04485,4.249186984918225,0.10517999999999983,0.08859123404535296,0.0004,1.59248,123.998,187758.0,187758.0,2954112.0,68776643002368.0,412659858014208.0
E43,30.0,5800.0,23756800.0,40709711.926521175,3.64116,5.17184,5.17184,2.1248568411422806,3.01945197611148,3.065520427314956,4.356148392138413,1.53068,5.04485,4.249186984918225,0.12699000000000016,0.10696140722018832,0.0004,1.58617,126.522,187768.0,187768.0,2954112.0,70180247961600.0,421081487769600.0
E43,30.0,5880.0,24084480.0,41271225.19447319,3.63521,5.16111,5.16111,2.121384623990385,3.0131875286994028,3.060511076849027,4.347110704923099,1.5259,5.04485,4.249186984918225,0.11625999999999959,0.09792372000487415,0.0004,1.62512,128.323,187686.0,187686.0,2954112.0,71148251381760.0,426889508290560.0
E43,31.0,6000.0,24576000.0,42113495.096401215,3.6191,5.18656,5.18656,2.111983377214412,3.028045887193099,3.0469479447471572,4.368546785037705,1.56747,5.04485,4.249186984918225,0.14170999999999978,0.11935980011948022,0.0004,1.65321,130.971,187644.0,187644.0,2954112.0,72600256512000.0,435601539072000.0
E43,31.0,6076.0,24887296.0,42646932.70095563,3.61977,5.17619,5.17619,2.1123743663726926,3.021991616954214,3.04751202286685,4.359812319387864,1.55642,5.04485,4.249186984918225,0.1313399999999998,0.11062533446963929,0.0004,1.45921,132.686,187566.0,187566.0,2954112.0,73519859761152.0,441119158566912.0
E43,32.0,6200.0,25395200.0,43517278.266281255,3.59181,5.19864,5.19864,2.0960578635883222,3.0350984990046452,3.023972285215188,4.378721553123539,1.60683,5.04485,4.249186984918225,0.15378999999999987,0.1295345682053135,0.0004,1.65103,135.661,187196.0,187196.0,2954112.0,75020265062400.0,450121590374400.0
E43,32.0,6272.0,25690112.0,44022640.20743807,3.57367,5.18922,5.18922,2.085471978019349,3.0295988629727937,3.0087000806014124,4.370787255493692,1.61555,5.04485,4.249186984918225,0.14436999999999944,0.12160027057546685,0.0004,1.52771,137.358,187030.0,187030.0,2954112.0,75891468140544.0,455348808843264.0
E43,33.0,6400.0,26214400.0,44921061.436161295,3.56179,5.20894,5.20894,2.0785392150337154,3.041111901459854,2.99869821782238,4.387397059024538,1.64715,5.04485,4.249186984918225,0.16408999999999985,0.13821007410631303,0.0004,1.70447,140.329,186807.0,186807.0,2954112.0,77440273612800.0,464641641676800.0
E43,33.0,6468.0,26492928.0,45398347.71392051,3.54097,5.19849,5.19849,2.0663893728316203,3.0350109251824815,2.981169700729834,4.378595210804591,1.65752,5.04485,4.249186984918225,0.15363999999999933,0.12940822588636625,0.0004,1.60787,141.955,186630.0,186630.0,2954112.0,78263076519936.0,469578459119616.0
E43,34.0,6600.0,27033600.0,46324844.606041335,3.53629,5.21982,5.21982,2.063658284382734,3.0474639226940945,2.9772295729683966,4.396561088558798,1.68353,5.04485,4.249186984918225,0.17497000000000007,0.14737410364057268,0.0004,1.70117,144.884,186587.0,186587.0,2954112.0,79860282163200.0,479161692979200.0
E43,34.0,6664.0,27295744.0,46774055.22040295,3.50938,5.21258,5.21258,2.0479545258016394,3.0432370262110156,2.954573838340134,4.390462965964309,1.7032,5.04485,4.249186984918225,0.1677299999999997,0.14127598104608374,0.0004,1.66312,146.261,186623.0,186623.0,2954112.0,80634684899328.0,483808109395968.0
E43,35.0,6800.0,27852800.0,47728627.775921375,3.49845,5.23304,5.23304,2.0415761504284933,3.055182095554081,2.945371787820368,4.407696058268624,1.73459,5.04485,4.249186984918225,0.18818999999999964,0.1585090733503991,0.0004,1.75032,149.035,186888.0,186888.0,2954112.0,82280290713600.0,493681744281600.0
E43,35.0,6860.0,28098560.0,48149762.726885386,3.47501,5.22657,5.22657,2.027897365547748,3.05140474469144,2.9256374727075296,4.402246492911394,1.75156,5.04485,4.249186984918225,0.18171999999999944,0.15305950799316914,0.0004,1.82138,150.331,186911.0,186911.0,2954112.0,83006293278720.0,498037759672320.0
E43,36.0,7000.0,28672000.0,49132410.945801415,3.46165,5.24055,5.24055,2.020100925018449,3.059566624917054,2.9143895866193246,4.414021597037217,1.77891,5.04485,4.249186984918225,0.19569999999999954,0.16483461211899186,0.0004,1.64546,153.311,187019.0,187019.0,2954112.0,84700299264000.0,508201795584000.0
E43,36.0,7056.0,28901376.0,49525470.23336782,3.45512,5.23715,5.23715,2.0162902396399818,3.0575816182813536,2.9088919297214213,4.41115783780776,1.78203,5.04485,4.249186984918225,0.19229999999999947,0.16197085288953517,0.0004,1.69636,154.631,186905.0,186905.0,2954112.0,85377901658112.0,512267409948672.0
E43,37.0,7200.0,29491200.0,50536194.115681455,3.42865,5.2519,5.2519,2.0008432500583555,3.0661930441274055,2.8866066344553456,4.423581499170843,1.82325,5.04485,4.249186984918225,0.20704999999999973,0.17439451425261776,0.0004,1.87294,157.706,187001.0,187001.0,2954112.0,87120307814400.0,522721846886400.0
E43,37.0,7252.0,29704192.0,50901177.73985027,3.41419,5.2477,5.2477,1.9924048870303868,3.0637409771068347,2.8744326499616744,4.420043914240337,1.8335,5.04485,4.249186984918225,0.20284999999999975,0.17085692932211227,0.0004,1.75086,158.875,186966.0,186966.0,2954112.0,87749510037504.0,526497060225024.0
E43,38.0,7400.0,30310400.0,51939977.285561495,3.39035,5.2686,5.2686,1.978492675786489,3.0759429296615797,2.854361571792303,4.437647610680231,1.87825,5.04485,4.249186984918225,0.2237499999999999,0.18846062576200584,0.0004,1.95598,161.917,187197.0,187197.0,2954112.0,89540316364800.0,537241898188800.0
E43,38.0,7448.0,30507008.0,52276885.246332705,3.40415,5.25554,5.25554,1.9865458853152553,3.068318168878567,2.865979897242694,4.426647406110614,1.85139,5.04485,4.249186984918225,0.2106899999999996,0.17746042119238847,0.0004,1.66922,163.064,187086.0,187086.0,2954112.0,90121118416896.0,540726710501376.0
E43,39.0,7600.0,31129600.0,53343760.455441535,3.38717,5.27699,5.27699,1.976636936199425,3.0808412254479096,2.851684305492865,4.444714357719977,1.88982,5.04485,4.249186984918225,0.23213999999999935,0.19552737280175148,0.0004,1.76919,166.125,187386.0,187386.0,2954112.0,91960324915200.0,551761949491200.0
